path,kind,metric_key,metric_type,metric_value
work/isic18_pseudovideo_full/s27_progressive_x3/pools/hashes.json,artifact,files.pseudo568_original.sha256,str,2feb7b5c41027e30454e81f2abb250e34e837a432ef94680ccd1129ab375f25f
work/isic18_pseudovideo_full/s27_progressive_x3/pools/hashes.json,artifact,files.train_all.path,str,/Data_8TB/lht/PseudoVideo-SAM3-X3-B7/work/isic18_pseudovideo_full/s27_progressive_x3/pools/train_all.jsonl
work/isic18_pseudovideo_full/s27_progressive_x3/pools/hashes.json,artifact,files.train_all.rows,int,2075
work/isic18_pseudovideo_full/s27_progressive_x3/pools/hashes.json,artifact,files.train_all.sha256,str,d68083cff0f26f1afae8f9b30da7d181d574b9bd32b46fca2f8f91dcd1d36ae8
work/isic18_pseudovideo_full/s27_progressive_x3/pools/hashes.json,artifact,files.unlabeled_remaining.path,str,/Data_8TB/lht/PseudoVideo-SAM3-X3-B7/work/isic18_pseudovideo_full/s27_progressive_x3/pools/unlabeled_remaining.jsonl
work/isic18_pseudovideo_full/s27_progressive_x3/pools/hashes.json,artifact,files.unlabeled_remaining.rows,int,1080
work/isic18_pseudovideo_full/s27_progressive_x3/pools/hashes.json,artifact,files.unlabeled_remaining.sha256,str,4ab98716a0567e6520f62704761ff7c08b0ae1457877f6c9242bfdafce91f727
work/isic18_pseudovideo_full/s27_progressive_x3/pools/hashes.json,artifact,generated_at_utc,str,2026-07-29T07:47:15.606596+00:00
work/isic18_pseudovideo_full/s27_progressive_x3/pools/hashes.json,artifact,git_commit,str,c72e40ccf3cfd0d1283f221c05bf5c4dec29e60b
work/isic18_pseudovideo_full/s27_progressive_x3/pools/hashes.json,artifact,overlaps.human_pseudo,str,[]
work/isic18_pseudovideo_full/s27_progressive_x3/pools/hashes.json,artifact,overlaps.human_remaining,str,[]
work/isic18_pseudovideo_full/s27_progressive_x3/pools/hashes.json,artifact,overlaps.pseudo_remaining,str,[]
work/isic18_pseudovideo_full/s27_progressive_x3/pools/hashes.json,artifact,script,str,/Data_8TB/lht/PseudoVideo-SAM3-X3-B7/scripts/prepare_s27_remaining_pool.py
work/isic18_pseudovideo_full/s27_progressive_x3/pools/hashes.json,artifact,script_sha256,str,a2be1ea22d3554b72c679334880b8211aa0451a5ac38b60fcd42d5c2dd6d07da
work/isic18_pseudovideo_full/s27_progressive_x3/pools/hashes.json,artifact,source_files.human_list,str,/Data_8TB/lht/PseudoVideo-SAM3-X3-B7/work/isic18_pseudovideo_full/protocol/frozen_labeled_images.txt
work/isic18_pseudovideo_full/s27_progressive_x3/pools/hashes.json,artifact,source_files.pseudo568,str,/Data_8TB/lht/PseudoVideo-SAM3-X3-B7/work/isic18_pseudovideo_full/pseudo1522/protocol/pseudo_train_tau_m090_r095.jsonl
work/isic18_pseudovideo_full/s27_progressive_x3/pools/hashes.json,artifact,source_files.train_metadata,str,/Data_8TB/lht/PseudoVideo-SAM3-X3-B7/work/isic18_1pct_protocol/data/train/metadata.jsonl
work/isic18_pseudovideo_full/s27_progressive_x3/pools/hashes.json,artifact,union_equals_train,bool,true
work/isic18_pseudovideo_full/s27_progressive_x3/remaining_routes/routes_reuse_audit.json,route_or_bridge,human_anchor_only,bool,true
work/isic18_pseudovideo_full/s27_progressive_x3/remaining_routes/routes_reuse_audit.json,route_or_bridge,output,str,/Data_8TB/lht/PseudoVideo-SAM3-X3-B7/work/isic18_pseudovideo_full/s27_progressive_x3/remaining_routes/route_results.jsonl
work/isic18_pseudovideo_full/s27_progressive_x3/remaining_routes/routes_reuse_audit.json,route_or_bridge,output_sha256,str,2570b423347f24f6870a388641ddc24a334a028faecdd45ca8fb005a034af6d8
work/isic18_pseudovideo_full/s27_progressive_x3/remaining_routes/routes_reuse_audit.json,route_or_bridge,remaining_manifest,str,/Data_8TB/lht/PseudoVideo-SAM3-X3-B7/work/isic18_pseudovideo_full/s27_progressive_x3/pools/unlabeled_remaining.jsonl
work/isic18_pseudovideo_full/s27_progressive_x3/remaining_routes/routes_reuse_audit.json,route_or_bridge,remaining_manifest_sha256,str,4ab98716a0567e6520f62704761ff7c08b0ae1457877f6c9242bfdafce91f727
work/isic18_pseudovideo_full/s27_progressive_x3/remaining_routes/routes_reuse_audit.json,route_or_bridge,route_count,int,3240
work/isic18_pseudovideo_full/s27_progressive_x3/remaining_routes/routes_reuse_audit.json,route_or_bridge,route_type_counts.direct,int,1080
work/isic18_pseudovideo_full/s27_progressive_x3/remaining_routes/routes_reuse_audit.json,route_or_bridge,route_type_counts.one_bridge,int,1080
work/isic18_pseudovideo_full/s27_progressive_x3/remaining_routes/routes_reuse_audit.json,route_or_bridge,route_type_counts.two_bridges,int,1080
work/isic18_pseudovideo_full/s27_progressive_x3/remaining_routes/routes_reuse_audit.json,route_or_bridge,source_t21_route_results,str,/Data_8TB/lht/PseudoVideo-SAM3-X3-B7/work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/round0_train/route_results.jsonl
work/isic18_pseudovideo_full/s27_progressive_x3/remaining_routes/routes_reuse_audit.json,route_or_bridge,source_t21_sha256,str,c469adedf09ecfee445c3bb62cc9402da30a00c29f6e976cf113128a46528fce
work/isic18_pseudovideo_full/s27_progressive_x3/remaining_routes/routes_reuse_audit.json,route_or_bridge,target_count,int,1080
work/isic18_pseudovideo_full/s27_progressive_x3/remaining_routes/routes_reuse_audit.json,route_or_bridge,three_complete_routes_per_target,bool,true
work/isic18_pseudovideo_full/s27_progressive_x3/remaining_routes/routes_reuse_audit.json,route_or_bridge,train_target_only,bool,true
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/protocol/graph_meta.json,protocol_or_split,graph_version,str,t21_symmetric_knn_v2
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/protocol/graph_meta.json,protocol_or_split,descriptor_version,str,exact_t18_199d_v1
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/protocol/graph_meta.json,protocol_or_split,record_signature_sha256,str,c21ee5ec0e1581d3076db593ca76902a03f34f75c30236ebcb385bfda94442fe
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/protocol/graph_meta.json,protocol_or_split,record_count,int,2594
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/protocol/graph_meta.json,protocol_or_split,knn_k,int,20
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/protocol/protocol.json,protocol_or_split,name,str,T21 Dynamic Pseudo-Video Propagation
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/protocol/protocol.json,protocol_or_split,manifest_sha256,str,35c1170414f90c5b7cc0df32a8333b07fe6e55f0ef8ee7c587878fcace32faf2
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/protocol/protocol.json,protocol_or_split,support_manifest_sha256,str,6a10f5aa83a75972dfdbeaf0fb2383f267f76e3b54b7d88a4901548e08c7aef2
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/protocol/protocol.json,protocol_or_split,checkpoint,str,/Data_8TB/lht/models/modelscope/models/facebook--sam3/snapshots/master/sam3.pt
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/protocol/protocol.json,protocol_or_split,checkpoint_sha256,str,9999e2341ceef5e136daa386eecb55cb414446a00ac2b55eb2dfd2f7c3cf8c9e
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/protocol/protocol.json,protocol_or_split,tracker_adapter,null,null
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/protocol/protocol.json,protocol_or_split,tracker_adapter_sha256,null,null
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/protocol/protocol.json,protocol_or_split,memory_adapter,null,null
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/protocol/protocol.json,protocol_or_split,memory_adapter_sha256,null,null
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/protocol/protocol.json,protocol_or_split,descriptor,str,"exact T18 199-D descriptor, L2 normalized"
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/protocol/protocol.json,protocol_or_split,graph,str,"train-only symmetric union of directed kNN, k=20"
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/protocol/protocol.json,protocol_or_split,top3_routes,str,"[""best direct route"", ""best one-bridge route"", ""best two-bridge route""]"
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/protocol/protocol.json,protocol_or_split,route_diversity,str,jointly prefer three distinct anchors and pairwise-disjoint bridge sets before maximizing path similarity
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/protocol/protocol.json,protocol_or_split,query_attachment_fallback,str,"query first uses its train Top-k neighbors; if an exact route length cannot reach any current anchor, expand only the temporary query edge and record its full train-neighbor rank"
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/protocol/protocol.json,protocol_or_split,path_score,str,"maximize (minimum edge cosine, mean edge cosine)"
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/protocol/protocol.json,protocol_or_split,quality,str,0.5 * return_dice + 0.5 * route_agreement
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/protocol/protocol.json,protocol_or_split,backward_prompt,str,tight box of forward predicted query mask
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/protocol/protocol.json,protocol_or_split,pseudo_anchor_threshold,float,0.85
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/protocol/protocol.json,protocol_or_split,pool_rounds,int,2
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/protocol/protocol.json,protocol_or_split,canvas_size,int,512
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/protocol/protocol.json,protocol_or_split,test_policy,str,each test query independently uses frozen train-only graph/pool; no test-to-test edges or updates
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/protocol/protocol.json,protocol_or_split,target_gt_used_for_search_quality_selection_or_prompting,bool,false
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/protocol/protocol.json,protocol_or_split,python,str,3.12.13
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/protocol/protocol.json,protocol_or_split,executable,str,/home/violet/anaconda3/envs/sam3/bin/python
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/round0_train/routes_meta.json,route_or_bridge,phase_input_sha256,str,3d06762fe089fbdb231ed3276bbf9f121a4f5607f4634f479396d7a23d9af578
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/round0_train/routes_meta.json,route_or_bridge,target_count,int,2054
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/round0_train/routes_meta.json,route_or_bridge,anchor_count,int,21
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/round0_train/routes_meta.json,route_or_bridge,query_k,int,20
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/summary.json,artifact,round0_train.n,int,2054
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/summary.json,artifact,round0_train.dice_mean,float,0.8195284215415344
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/summary.json,artifact,round0_train.dice_std,float,0.22765184425563115
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/summary.json,artifact,round0_train.quality_mean,float,0.8530429826073205
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/summary.json,artifact,round0_train.quality_gt_dice_pearson,float,0.7035108185170024
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/summary.json,artifact,round0_train.quality_gt_dice_spearman,float,0.4825355372475933
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/summary.json,artifact,round0_train.accepted_count,int,1522
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/summary.json,artifact,round0_train.route_type_counts.direct,int,601
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/summary.json,artifact,round0_train.route_type_counts.one_bridge,int,704
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/summary.json,artifact,round0_train.route_type_counts.two_bridges,int,749
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/summary.json,artifact,round0_train.by_dataset.ISIC18.n,int,2054
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/summary.json,artifact,round0_train.by_dataset.ISIC18.dice_mean,float,0.8195284215415344
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/summary.json,artifact,test_pool0.n,int,260
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/summary.json,artifact,test_pool0.dice_mean,float,0.8227132217463443
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/summary.json,artifact,test_pool0.dice_std,float,0.22190046586313722
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/summary.json,artifact,test_pool0.quality_mean,float,0.8474347242180235
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/summary.json,artifact,test_pool0.quality_gt_dice_pearson,float,0.7007680030671548
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/summary.json,artifact,test_pool0.quality_gt_dice_spearman,float,0.40698504267304986
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/summary.json,artifact,test_pool0.accepted_count,int,0
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/summary.json,artifact,test_pool0.route_type_counts.direct,int,83
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/summary.json,artifact,test_pool0.route_type_counts.one_bridge,int,95
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/summary.json,artifact,test_pool0.route_type_counts.two_bridges,int,82
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/summary.json,artifact,test_pool0.by_dataset.ISIC18.n,int,260
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/summary.json,artifact,test_pool0.by_dataset.ISIC18.dice_mean,float,0.8227132217463443
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/test_pool0/routes_meta.json,route_or_bridge,phase_input_sha256,str,4142ae1f5f1db19355a35b2baf942b130120d7be57e40b81359fa9edfaef9766
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/test_pool0/routes_meta.json,route_or_bridge,target_count,int,260
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/test_pool0/routes_meta.json,route_or_bridge,anchor_count,int,21
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/test_pool0/routes_meta.json,route_or_bridge,query_k,int,20
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/base_summary.json,artifact,best_bridge_counts.1,int,62
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/base_summary.json,artifact,best_bridge_counts.2,int,43
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/base_summary.json,artifact,best_bridge_counts.3,int,18
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/base_summary.json,artifact,best_bridge_counts.4,int,45
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/base_summary.json,artifact,best_bridge_counts.5,int,41
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/base_summary.json,artifact,best_bridge_counts.6,int,51
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/base_summary.json,artifact,max_delta,float,0.9693083145393607
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/base_summary.json,artifact,mean_delta_b6_vs_b0,float,0.013113361524880223
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/base_summary.json,artifact,mean_delta_best_vs_b0,float,0.04892440524203175
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/base_summary.json,artifact,median_delta_best_vs_b0,float,0.007677514200226665
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/base_summary.json,artifact,min_delta,float,-0.15932689692949403
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/base_summary.json,artifact,negative_lt_0,int,64
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/base_summary.json,artifact,positive_ge_001,int,115
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/base_summary.json,artifact,positive_ge_003,int,61
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/base_summary.json,artifact,positive_ge_005,int,42
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/base_summary.json,artifact,positive_gt_0,int,196
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/base_summary.json,artifact,q10_delta,float,-0.007148864278092413
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/base_summary.json,artifact,q25_delta,float,0.00014791656432838925
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/base_summary.json,artifact,q75_delta,float,0.02679990184104797
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/base_summary.json,artifact,q90_delta,float,0.0882572112297288
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/base_summary.json,artifact,setting,str,base
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/base_summary.json,artifact,source,str,work/isic18_round1_round2a_from_pseudovideo_full/round1_sam3knn_s256_base/stage1_feature_knn_b0_b6/sam3enc_anchor_conditioned_target_pooling/propagation_quality_test/propagation_quality.jsonl
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/base_summary.json,artifact,targets,int,260
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,base.best_bridge_counts.1,int,62
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,base.best_bridge_counts.2,int,43
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,base.best_bridge_counts.3,int,18
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,base.best_bridge_counts.4,int,45
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,base.best_bridge_counts.5,int,41
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,base.best_bridge_counts.6,int,51
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,base.max_delta,float,0.9693083145393607
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,base.mean_delta_b6_vs_b0,float,0.013113361524880223
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,base.mean_delta_best_vs_b0,float,0.04892440524203175
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,base.median_delta_best_vs_b0,float,0.007677514200226665
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,base.min_delta,float,-0.15932689692949403
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,base.negative_lt_0,int,64
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,base.positive_ge_001,int,115
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,base.positive_ge_003,int,61
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,base.positive_ge_005,int,42
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,base.positive_gt_0,int,196
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,base.q10_delta,float,-0.007148864278092413
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,base.q25_delta,float,0.00014791656432838925
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,base.q75_delta,float,0.02679990184104797
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,base.q90_delta,float,0.0882572112297288
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,base.setting,str,base
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,base.source,str,work/isic18_round1_round2a_from_pseudovideo_full/round1_sam3knn_s256_base/stage1_feature_knn_b0_b6/sam3enc_anchor_conditioned_target_pooling/propagation_quality_test/propagation_quality.jsonl
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,base.targets,int,260
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,lora_epoch27.best_bridge_counts.1,int,47
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,lora_epoch27.best_bridge_counts.2,int,35
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,lora_epoch27.best_bridge_counts.3,int,32
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,lora_epoch27.best_bridge_counts.4,int,36
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,lora_epoch27.best_bridge_counts.5,int,42
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,lora_epoch27.best_bridge_counts.6,int,68
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,lora_epoch27.max_delta,float,0.8318923754288342
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,lora_epoch27.mean_delta_b6_vs_b0,float,0.005416977406768307
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,lora_epoch27.mean_delta_best_vs_b0,float,0.017000516918711912
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,lora_epoch27.median_delta_best_vs_b0,float,0.0018697656735028878
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,lora_epoch27.min_delta,float,-0.165788504972604
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,lora_epoch27.negative_lt_0,int,71
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,lora_epoch27.positive_ge_001,int,58
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,lora_epoch27.positive_ge_003,int,29
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,lora_epoch27.positive_ge_005,int,16
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,lora_epoch27.positive_gt_0,int,188
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,lora_epoch27.q10_delta,float,-0.0037893781563628215
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,lora_epoch27.q25_delta,float,-0.00032610429757387593
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,lora_epoch27.q75_delta,float,0.008940627325050049
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,lora_epoch27.q90_delta,float,0.03148663094578409
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,lora_epoch27.setting,str,lora_epoch27
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,lora_epoch27.source,str,work/isic18_round1_round2a_from_pseudovideo_full/round2a_epoch27_longchain_test_b0_b7/quality_root/sam3enc_anchor_conditioned_target_pooling/propagation_quality_test/propagation_quality.jsonl
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/combined_summary.json,artifact,lora_epoch27.targets,int,260
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/lora_epoch27_summary.json,artifact,best_bridge_counts.1,int,47
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/lora_epoch27_summary.json,artifact,best_bridge_counts.2,int,35
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/lora_epoch27_summary.json,artifact,best_bridge_counts.3,int,32
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/lora_epoch27_summary.json,artifact,best_bridge_counts.4,int,36
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/lora_epoch27_summary.json,artifact,best_bridge_counts.5,int,42
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/lora_epoch27_summary.json,artifact,best_bridge_counts.6,int,68
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/lora_epoch27_summary.json,artifact,max_delta,float,0.8318923754288342
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/lora_epoch27_summary.json,artifact,mean_delta_b6_vs_b0,float,0.005416977406768307
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/lora_epoch27_summary.json,artifact,mean_delta_best_vs_b0,float,0.017000516918711912
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/lora_epoch27_summary.json,artifact,median_delta_best_vs_b0,float,0.0018697656735028878
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/lora_epoch27_summary.json,artifact,min_delta,float,-0.165788504972604
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/lora_epoch27_summary.json,artifact,negative_lt_0,int,71
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/lora_epoch27_summary.json,artifact,positive_ge_001,int,58
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/lora_epoch27_summary.json,artifact,positive_ge_003,int,29
work/isic18_round1_round2a_from_pseudovideo_full/analysis/target_pooling_bridge_benefit_b0_b6/lora_epoch27_summary.json,artifact,positive_ge_005,int,16
