path,records,field,count_numeric,mean,min,max,last,keys_seen
work/isic18_1pct_protocol/data/test/metadata.jsonl,260,,0,,,,,file_name;mask_file_name;merged_id;source_dataset
work/isic18_1pct_protocol/data/train/metadata.jsonl,2075,,0,,,,,file_name;mask_file_name;merged_id;source_dataset
work/isic18_1pct_protocol/data/validation/metadata.jsonl,259,,0,,,,,file_name;mask_file_name;merged_id;source_dataset
work/isic18_pseudovideo_full/committee_students/S2_final/train.jsonl,2001,iteration,2001,20000.000499750124,1.0,40000.0,40000.0,iteration;loss;lr;pseudo;pseudo_weight;supervised
work/isic18_pseudovideo_full/committee_students/S2_final/train.jsonl,2001,loss,2001,0.09001509469032097,0.03100932649425204,1.2009249249691942,0.07067576488711909,iteration;loss;lr;pseudo;pseudo_weight;supervised
work/isic18_pseudovideo_full/committee_students/S2_final/train.jsonl,2001,lr,2001,0.004999999875062468,0.0,0.00999975,0.0,iteration;loss;lr;pseudo;pseudo_weight;supervised
work/isic18_pseudovideo_full/committee_students/S2_final/train.jsonl,2001,pseudo,2001,0.10577433528218581,0.029678281928831235,0.8323207803525294,0.1030230907769695,iteration;loss;lr;pseudo;pseudo_weight;supervised
work/isic18_pseudovideo_full/committee_students/S2_final/train.jsonl,2001,pseudo_weight,2001,0.4873688155922039,0.0,0.5,0.5,iteration;loss;lr;pseudo;pseudo_weight;supervised
work/isic18_pseudovideo_full/committee_students/S2_final/train.jsonl,2001,supervised,2001,0.04157169371087482,0.010889377444982529,1.1983702182769775,0.01916421949863434,iteration;loss;lr;pseudo;pseudo_weight;supervised
work/isic18_pseudovideo_full/committee_students/S2_final/validation.jsonl,200,by_dataset.ISIC18.count,200,259.0,259.0,259.0,259.0,by_dataset.ISIC18.count;by_dataset.ISIC18.dice;by_dataset.ISIC18.iou;by_dataset.ISIC18.mean_area;by_dataset.ISIC18.nonempty_rate;count;dice;iou;is_new_best;iteration;mean_area;nonempty_rate
work/isic18_pseudovideo_full/committee_students/S2_final/validation.jsonl,200,by_dataset.ISIC18.dice,200,0.8322166566134825,0.5651132773111753,0.8547567576270142,0.8418879168986867,by_dataset.ISIC18.count;by_dataset.ISIC18.dice;by_dataset.ISIC18.iou;by_dataset.ISIC18.mean_area;by_dataset.ISIC18.nonempty_rate;count;dice;iou;is_new_best;iteration;mean_area;nonempty_rate
work/isic18_pseudovideo_full/committee_students/S2_final/validation.jsonl,200,by_dataset.ISIC18.iou,200,0.7543216484385384,0.4564249051695012,0.7783238832548546,0.766635832217037,by_dataset.ISIC18.count;by_dataset.ISIC18.dice;by_dataset.ISIC18.iou;by_dataset.ISIC18.mean_area;by_dataset.ISIC18.nonempty_rate;count;dice;iou;is_new_best;iteration;mean_area;nonempty_rate
work/isic18_pseudovideo_full/committee_students/S2_final/validation.jsonl,200,by_dataset.ISIC18.mean_area,200,0.1764948744019026,0.1363117704060087,0.1979396628597068,0.1752083678963562,by_dataset.ISIC18.count;by_dataset.ISIC18.dice;by_dataset.ISIC18.iou;by_dataset.ISIC18.mean_area;by_dataset.ISIC18.nonempty_rate;count;dice;iou;is_new_best;iteration;mean_area;nonempty_rate
work/isic18_pseudovideo_full/committee_students/S2_final/validation.jsonl,200,by_dataset.ISIC18.nonempty_rate,200,0.9842084942084942,0.9305019305019305,1.0,0.9806949806949807,by_dataset.ISIC18.count;by_dataset.ISIC18.dice;by_dataset.ISIC18.iou;by_dataset.ISIC18.mean_area;by_dataset.ISIC18.nonempty_rate;count;dice;iou;is_new_best;iteration;mean_area;nonempty_rate
work/isic18_pseudovideo_full/committee_students/S2_final/validation.jsonl,200,count,200,259.0,259.0,259.0,259.0,by_dataset.ISIC18.count;by_dataset.ISIC18.dice;by_dataset.ISIC18.iou;by_dataset.ISIC18.mean_area;by_dataset.ISIC18.nonempty_rate;count;dice;iou;is_new_best;iteration;mean_area;nonempty_rate
work/isic18_pseudovideo_full/committee_students/S2_final/validation.jsonl,200,dice,200,0.8322166566134825,0.5651132773111753,0.8547567576270142,0.8418879168986867,by_dataset.ISIC18.count;by_dataset.ISIC18.dice;by_dataset.ISIC18.iou;by_dataset.ISIC18.mean_area;by_dataset.ISIC18.nonempty_rate;count;dice;iou;is_new_best;iteration;mean_area;nonempty_rate
work/isic18_pseudovideo_full/committee_students/S2_final/validation.jsonl,200,iou,200,0.7543216484385384,0.4564249051695012,0.7783238832548546,0.766635832217037,by_dataset.ISIC18.count;by_dataset.ISIC18.dice;by_dataset.ISIC18.iou;by_dataset.ISIC18.mean_area;by_dataset.ISIC18.nonempty_rate;count;dice;iou;is_new_best;iteration;mean_area;nonempty_rate
work/isic18_pseudovideo_full/committee_students/S2_final/validation.jsonl,200,iteration,200,20100.0,200.0,40000.0,40000.0,by_dataset.ISIC18.count;by_dataset.ISIC18.dice;by_dataset.ISIC18.iou;by_dataset.ISIC18.mean_area;by_dataset.ISIC18.nonempty_rate;count;dice;iou;is_new_best;iteration;mean_area;nonempty_rate
work/isic18_pseudovideo_full/committee_students/S2_final/validation.jsonl,200,mean_area,200,0.1764948744019026,0.1363117704060087,0.1979396628597068,0.1752083678963562,by_dataset.ISIC18.count;by_dataset.ISIC18.dice;by_dataset.ISIC18.iou;by_dataset.ISIC18.mean_area;by_dataset.ISIC18.nonempty_rate;count;dice;iou;is_new_best;iteration;mean_area;nonempty_rate
work/isic18_pseudovideo_full/committee_students/S2_final/validation.jsonl,200,nonempty_rate,200,0.9842084942084942,0.9305019305019305,1.0,0.9806949806949807,by_dataset.ISIC18.count;by_dataset.ISIC18.dice;by_dataset.ISIC18.iou;by_dataset.ISIC18.mean_area;by_dataset.ISIC18.nonempty_rate;count;dice;iou;is_new_best;iteration;mean_area;nonempty_rate
work/isic18_pseudovideo_full/protocol/merged_manifest.jsonl,2594,,0,,,,,file_name;height;image_path;mask_file_name;mask_path;merged_dataset;merged_id;sample_id;source_dataset;split;width
work/isic18_pseudovideo_full/protocol/support_manifest.jsonl,21,,0,,,,,file_name;frozen_image_path;frozen_mask_path;height;image_path;mask_file_name;mask_path;merged_dataset;merged_id;sample_id;source_dataset;source_labeled_path;split;width
work/isic18_pseudovideo_full/pseudo1522/protocol/human16_anchors.jsonl,21,generation,21,0.0,0.0,0.0,0.0,anchor_id;box_xywh_normalized;generation;image_path;is_human_gt;mask_path;source_dataset;split
work/isic18_pseudovideo_full/pseudo1522/protocol/pseudo_train_tau_m090_r095.jsonl,974,anchor_generation,974,0.0,0.0,0.0,0.0,anchor_box_xywh_normalized;anchor_generation;anchor_id;anchor_image_path;anchor_is_human;anchor_mask_path;bridge_ids;bridge_image_paths;pseudo_mask_path;pseudo_mask_sha256;q_multi;q_return;route_id;route_type;target_gt_used;target_id;target_image_path;target_split
work/isic18_pseudovideo_full/pseudo1522/protocol/pseudo_train_tau_m090_r095.jsonl,974,q_multi,974,0.9616001712845613,0.9000437736089064,0.9977910746111671,0.9580958742057595,anchor_box_xywh_normalized;anchor_generation;anchor_id;anchor_image_path;anchor_is_human;anchor_mask_path;bridge_ids;bridge_image_paths;pseudo_mask_path;pseudo_mask_sha256;q_multi;q_return;route_id;route_type;target_gt_used;target_id;target_image_path;target_split
work/isic18_pseudovideo_full/pseudo1522/protocol/pseudo_train_tau_m090_r095.jsonl,974,q_return,974,0.9665256041450739,0.95,0.9848408546674752,0.955785408909116,anchor_box_xywh_normalized;anchor_generation;anchor_id;anchor_image_path;anchor_is_human;anchor_mask_path;bridge_ids;bridge_image_paths;pseudo_mask_path;pseudo_mask_sha256;q_multi;q_return;route_id;route_type;target_gt_used;target_id;target_image_path;target_split
work/isic18_pseudovideo_full/s27_progressive_x3/pools/human16.jsonl,21,,0,,,,,dataset;existing_pseudo_mask_path;has_gt;image_id;image_path;mask_path_evaluation_only;pseudo_status;split
work/isic18_pseudovideo_full/s27_progressive_x3/pools/pseudo568_original.jsonl,974,q_multi,974,0.9616001712845613,0.9000437736089064,0.9977910746111671,0.9580958742057595,dataset;existing_pseudo_mask_path;has_gt;image_id;image_path;mask_path_evaluation_only;pseudo_mask_sha256;pseudo_status;q_multi;q_return;route_id;route_type;split
work/isic18_pseudovideo_full/s27_progressive_x3/pools/pseudo568_original.jsonl,974,q_return,974,0.9665256041450739,0.95,0.9848408546674752,0.955785408909116,dataset;existing_pseudo_mask_path;has_gt;image_id;image_path;mask_path_evaluation_only;pseudo_mask_sha256;pseudo_status;q_multi;q_return;route_id;route_type;split
work/isic18_pseudovideo_full/s27_progressive_x3/pools/train_all.jsonl,2075,q_multi,974,0.9616001712845613,0.9000437736089064,0.9977910746111671,0.9580958742057595,dataset;existing_pseudo_mask_path;has_gt;image_id;image_path;mask_path_evaluation_only;pseudo_mask_sha256;pseudo_status;q_multi;q_return;route_id;route_type;split
work/isic18_pseudovideo_full/s27_progressive_x3/pools/train_all.jsonl,2075,q_return,974,0.9665256041450739,0.95,0.9848408546674752,0.955785408909116,dataset;existing_pseudo_mask_path;has_gt;image_id;image_path;mask_path_evaluation_only;pseudo_mask_sha256;pseudo_status;q_multi;q_return;route_id;route_type;split
work/isic18_pseudovideo_full/s27_progressive_x3/pools/unlabeled_remaining.jsonl,1080,,0,,,,,dataset;existing_pseudo_mask_path;has_gt;image_id;image_path;mask_path_evaluation_only;pseudo_status;split
work/isic18_pseudovideo_full/s27_progressive_x3/remaining_routes/route_results.jsonl,3240,anchor_generation,3240,0.0,0.0,0.0,0.0,anchor_box_xywh_normalized;anchor_generation;anchor_id;anchor_image_path;anchor_is_human;anchor_mask_path;anchor_mask_sha256;backward_anchor_mask_path;backward_candidate_count;backward_failure_reason;backward_prompt_source;backward_sam_score;backward_success;bridge_count;bridge_ids;bridge_image_paths;forward_candidate_count;forward_mask_path;forward_mask_sha256;forward_sam_score;path_bottleneck_similarity;path_mean_similarity;q_return;query_attachment_neighbor_rank;query_attachment_within_knn_k;route_id;route_set_anchor_distinct_count;route_set_bridges_pairwise_disjoint;route_set_diversity_fallback;route_type;seconds;status;target_gt_used_for_search_or_inference;target_id;target_image_path;target_mask_path_evaluation_only;target_source_dataset;target_split
work/isic18_pseudovideo_full/s27_progressive_x3/remaining_routes/route_results.jsonl,3240,backward_candidate_count,3240,0.8012345679012346,0.0,1.0,1.0,anchor_box_xywh_normalized;anchor_generation;anchor_id;anchor_image_path;anchor_is_human;anchor_mask_path;anchor_mask_sha256;backward_anchor_mask_path;backward_candidate_count;backward_failure_reason;backward_prompt_source;backward_sam_score;backward_success;bridge_count;bridge_ids;bridge_image_paths;forward_candidate_count;forward_mask_path;forward_mask_sha256;forward_sam_score;path_bottleneck_similarity;path_mean_similarity;q_return;query_attachment_neighbor_rank;query_attachment_within_knn_k;route_id;route_set_anchor_distinct_count;route_set_bridges_pairwise_disjoint;route_set_diversity_fallback;route_type;seconds;status;target_gt_used_for_search_or_inference;target_id;target_image_path;target_mask_path_evaluation_only;target_source_dataset;target_split
work/isic18_pseudovideo_full/s27_progressive_x3/remaining_routes/route_results.jsonl,3240,backward_sam_score,3240,0.7808893088941221,0.0,0.9960938096046448,0.9649122953414917,anchor_box_xywh_normalized;anchor_generation;anchor_id;anchor_image_path;anchor_is_human;anchor_mask_path;anchor_mask_sha256;backward_anchor_mask_path;backward_candidate_count;backward_failure_reason;backward_prompt_source;backward_sam_score;backward_success;bridge_count;bridge_ids;bridge_image_paths;forward_candidate_count;forward_mask_path;forward_mask_sha256;forward_sam_score;path_bottleneck_similarity;path_mean_similarity;q_return;query_attachment_neighbor_rank;query_attachment_within_knn_k;route_id;route_set_anchor_distinct_count;route_set_bridges_pairwise_disjoint;route_set_diversity_fallback;route_type;seconds;status;target_gt_used_for_search_or_inference;target_id;target_image_path;target_mask_path_evaluation_only;target_source_dataset;target_split
work/isic18_pseudovideo_full/s27_progressive_x3/remaining_routes/route_results.jsonl,3240,bridge_count,3240,1.0,0.0,2.0,2.0,anchor_box_xywh_normalized;anchor_generation;anchor_id;anchor_image_path;anchor_is_human;anchor_mask_path;anchor_mask_sha256;backward_anchor_mask_path;backward_candidate_count;backward_failure_reason;backward_prompt_source;backward_sam_score;backward_success;bridge_count;bridge_ids;bridge_image_paths;forward_candidate_count;forward_mask_path;forward_mask_sha256;forward_sam_score;path_bottleneck_similarity;path_mean_similarity;q_return;query_attachment_neighbor_rank;query_attachment_within_knn_k;route_id;route_set_anchor_distinct_count;route_set_bridges_pairwise_disjoint;route_set_diversity_fallback;route_type;seconds;status;target_gt_used_for_search_or_inference;target_id;target_image_path;target_mask_path_evaluation_only;target_source_dataset;target_split
work/isic18_pseudovideo_full/s27_progressive_x3/remaining_routes/route_results.jsonl,3240,forward_candidate_count,3240,0.8558641975308642,0.0,1.0,1.0,anchor_box_xywh_normalized;anchor_generation;anchor_id;anchor_image_path;anchor_is_human;anchor_mask_path;anchor_mask_sha256;backward_anchor_mask_path;backward_candidate_count;backward_failure_reason;backward_prompt_source;backward_sam_score;backward_success;bridge_count;bridge_ids;bridge_image_paths;forward_candidate_count;forward_mask_path;forward_mask_sha256;forward_sam_score;path_bottleneck_similarity;path_mean_similarity;q_return;query_attachment_neighbor_rank;query_attachment_within_knn_k;route_id;route_set_anchor_distinct_count;route_set_bridges_pairwise_disjoint;route_set_diversity_fallback;route_type;seconds;status;target_gt_used_for_search_or_inference;target_id;target_image_path;target_mask_path_evaluation_only;target_source_dataset;target_split
work/isic18_pseudovideo_full/s27_progressive_x3/remaining_routes/route_results.jsonl,3240,forward_sam_score,3240,0.8318849060638451,0.0,0.9843749403953552,0.9649122953414917,anchor_box_xywh_normalized;anchor_generation;anchor_id;anchor_image_path;anchor_is_human;anchor_mask_path;anchor_mask_sha256;backward_anchor_mask_path;backward_candidate_count;backward_failure_reason;backward_prompt_source;backward_sam_score;backward_success;bridge_count;bridge_ids;bridge_image_paths;forward_candidate_count;forward_mask_path;forward_mask_sha256;forward_sam_score;path_bottleneck_similarity;path_mean_similarity;q_return;query_attachment_neighbor_rank;query_attachment_within_knn_k;route_id;route_set_anchor_distinct_count;route_set_bridges_pairwise_disjoint;route_set_diversity_fallback;route_type;seconds;status;target_gt_used_for_search_or_inference;target_id;target_image_path;target_mask_path_evaluation_only;target_source_dataset;target_split
work/isic18_pseudovideo_full/s27_progressive_x3/remaining_routes/route_results.jsonl,3240,path_bottleneck_similarity,3240,0.9087204874040241,0.022735050792137893,0.9999367973591738,0.9944556945959364,anchor_box_xywh_normalized;anchor_generation;anchor_id;anchor_image_path;anchor_is_human;anchor_mask_path;anchor_mask_sha256;backward_anchor_mask_path;backward_candidate_count;backward_failure_reason;backward_prompt_source;backward_sam_score;backward_success;bridge_count;bridge_ids;bridge_image_paths;forward_candidate_count;forward_mask_path;forward_mask_sha256;forward_sam_score;path_bottleneck_similarity;path_mean_similarity;q_return;query_attachment_neighbor_rank;query_attachment_within_knn_k;route_id;route_set_anchor_distinct_count;route_set_bridges_pairwise_disjoint;route_set_diversity_fallback;route_type;seconds;status;target_gt_used_for_search_or_inference;target_id;target_image_path;target_mask_path_evaluation_only;target_source_dataset;target_split
work/isic18_pseudovideo_full/s27_progressive_x3/remaining_routes/route_results.jsonl,3240,path_mean_similarity,3240,0.9210358990497435,0.022735050792137893,0.9999367973591738,0.9964524839528992,anchor_box_xywh_normalized;anchor_generation;anchor_id;anchor_image_path;anchor_is_human;anchor_mask_path;anchor_mask_sha256;backward_anchor_mask_path;backward_candidate_count;backward_failure_reason;backward_prompt_source;backward_sam_score;backward_success;bridge_count;bridge_ids;bridge_image_paths;forward_candidate_count;forward_mask_path;forward_mask_sha256;forward_sam_score;path_bottleneck_similarity;path_mean_similarity;q_return;query_attachment_neighbor_rank;query_attachment_within_knn_k;route_id;route_set_anchor_distinct_count;route_set_bridges_pairwise_disjoint;route_set_diversity_fallback;route_type;seconds;status;target_gt_used_for_search_or_inference;target_id;target_image_path;target_mask_path_evaluation_only;target_source_dataset;target_split
work/isic18_pseudovideo_full/s27_progressive_x3/remaining_routes/route_results.jsonl,3240,q_return,3240,0.6942505117464605,0.0,0.9832049836271205,0.889144997478931,anchor_box_xywh_normalized;anchor_generation;anchor_id;anchor_image_path;anchor_is_human;anchor_mask_path;anchor_mask_sha256;backward_anchor_mask_path;backward_candidate_count;backward_failure_reason;backward_prompt_source;backward_sam_score;backward_success;bridge_count;bridge_ids;bridge_image_paths;forward_candidate_count;forward_mask_path;forward_mask_sha256;forward_sam_score;path_bottleneck_similarity;path_mean_similarity;q_return;query_attachment_neighbor_rank;query_attachment_within_knn_k;route_id;route_set_anchor_distinct_count;route_set_bridges_pairwise_disjoint;route_set_diversity_fallback;route_type;seconds;status;target_gt_used_for_search_or_inference;target_id;target_image_path;target_mask_path_evaluation_only;target_source_dataset;target_split
work/isic18_pseudovideo_full/s27_progressive_x3/remaining_routes/route_results.jsonl,3240,query_attachment_neighbor_rank,2160,18.72037037037037,1.0,219.0,4.0,anchor_box_xywh_normalized;anchor_generation;anchor_id;anchor_image_path;anchor_is_human;anchor_mask_path;anchor_mask_sha256;backward_anchor_mask_path;backward_candidate_count;backward_failure_reason;backward_prompt_source;backward_sam_score;backward_success;bridge_count;bridge_ids;bridge_image_paths;forward_candidate_count;forward_mask_path;forward_mask_sha256;forward_sam_score;path_bottleneck_similarity;path_mean_similarity;q_return;query_attachment_neighbor_rank;query_attachment_within_knn_k;route_id;route_set_anchor_distinct_count;route_set_bridges_pairwise_disjoint;route_set_diversity_fallback;route_type;seconds;status;target_gt_used_for_search_or_inference;target_id;target_image_path;target_mask_path_evaluation_only;target_source_dataset;target_split
work/isic18_pseudovideo_full/s27_progressive_x3/remaining_routes/route_results.jsonl,3240,route_set_anchor_distinct_count,3240,2.2601851851851853,1.0,3.0,3.0,anchor_box_xywh_normalized;anchor_generation;anchor_id;anchor_image_path;anchor_is_human;anchor_mask_path;anchor_mask_sha256;backward_anchor_mask_path;backward_candidate_count;backward_failure_reason;backward_prompt_source;backward_sam_score;backward_success;bridge_count;bridge_ids;bridge_image_paths;forward_candidate_count;forward_mask_path;forward_mask_sha256;forward_sam_score;path_bottleneck_similarity;path_mean_similarity;q_return;query_attachment_neighbor_rank;query_attachment_within_knn_k;route_id;route_set_anchor_distinct_count;route_set_bridges_pairwise_disjoint;route_set_diversity_fallback;route_type;seconds;status;target_gt_used_for_search_or_inference;target_id;target_image_path;target_mask_path_evaluation_only;target_source_dataset;target_split
work/isic18_pseudovideo_full/s27_progressive_x3/remaining_routes/route_results.jsonl,3240,seconds,3240,1.5306376543209876,0.421,3.581,1.953,anchor_box_xywh_normalized;anchor_generation;anchor_id;anchor_image_path;anchor_is_human;anchor_mask_path;anchor_mask_sha256;backward_anchor_mask_path;backward_candidate_count;backward_failure_reason;backward_prompt_source;backward_sam_score;backward_success;bridge_count;bridge_ids;bridge_image_paths;forward_candidate_count;forward_mask_path;forward_mask_sha256;forward_sam_score;path_bottleneck_similarity;path_mean_similarity;q_return;query_attachment_neighbor_rank;query_attachment_within_knn_k;route_id;route_set_anchor_distinct_count;route_set_bridges_pairwise_disjoint;route_set_diversity_fallback;route_type;seconds;status;target_gt_used_for_search_or_inference;target_id;target_image_path;target_mask_path_evaluation_only;target_source_dataset;target_split
work/isic18_pseudovideo_full/s27_progressive_x3/sam_probabilities/sam3_probabilities_train.jsonl,3240,boundary_corrected_fraction,3240,1.2951132691936728e-08,0.0,3.814697265625e-06,0.0,binary_reproduction_exact;boundary_corrected_fraction;boundary_corrected_pixels;candidate_count;frozen_route_replayed_without_search;route_id;route_type;sam3_probability_path;sam_score;split;target_id
work/isic18_pseudovideo_full/s27_progressive_x3/sam_probabilities/sam3_probabilities_train.jsonl,3240,boundary_corrected_pixels,3240,0.0033950617283950617,0.0,1.0,0.0,binary_reproduction_exact;boundary_corrected_fraction;boundary_corrected_pixels;candidate_count;frozen_route_replayed_without_search;route_id;route_type;sam3_probability_path;sam_score;split;target_id
work/isic18_pseudovideo_full/s27_progressive_x3/sam_probabilities/sam3_probabilities_train.jsonl,3240,candidate_count,3240,0.8558641975308642,0.0,1.0,1.0,binary_reproduction_exact;boundary_corrected_fraction;boundary_corrected_pixels;candidate_count;frozen_route_replayed_without_search;route_id;route_type;sam3_probability_path;sam_score;split;target_id
work/isic18_pseudovideo_full/s27_progressive_x3/sam_probabilities/sam3_probabilities_train.jsonl,3240,sam_score,3240,0.8318849060638451,0.0,0.9843749403953552,0.9649122953414917,binary_reproduction_exact;boundary_corrected_fraction;boundary_corrected_pixels;candidate_count;frozen_route_replayed_without_search;route_id;route_type;sam3_probability_path;sam_score;split;target_id
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/protocol/all_records.jsonl,2594,,0,,,,,file_name;height;image_path;mask_file_name;mask_path;merged_dataset;merged_id;sample_id;source_dataset;split;width
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/round0_train/anchor_pool_input.jsonl,21,generation,21,0.0,0.0,0.0,0.0,anchor_id;box_xywh_normalized;generation;image_path;is_human;mask_path;mask_sha256;quality_score
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/round0_train/anchor_pool_input.jsonl,21,quality_score,21,1.0,1.0,1.0,1.0,anchor_id;box_xywh_normalized;generation;image_path;is_human;mask_path;mask_sha256;quality_score
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/round0_train/new_anchors.jsonl,1522,generation,1522,1.0,1.0,1.0,1.0,anchor_id;box_xywh_normalized;generation;image_path;is_human;mask_path;mask_sha256;quality_score;source_route_id
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/round0_train/new_anchors.jsonl,1522,quality_score,1522,0.950061315284267,0.8501571697326985,0.9888886599372009,0.9134653310171936,anchor_id;box_xywh_normalized;generation;image_path;is_human;mask_path;mask_sha256;quality_score;source_route_id
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/round0_train/route_results.jsonl,6162,anchor_generation,6162,0.0,0.0,0.0,0.0,anchor_box_xywh_normalized;anchor_generation;anchor_id;anchor_image_path;anchor_is_human;anchor_mask_path;anchor_mask_sha256;backward_anchor_mask_path;backward_candidate_count;backward_failure_reason;backward_prompt_source;backward_sam_score;backward_success;bridge_count;bridge_ids;bridge_image_paths;forward_candidate_count;forward_mask_path;forward_mask_sha256;forward_sam_score;path_bottleneck_similarity;path_mean_similarity;q_return;query_attachment_neighbor_rank;query_attachment_within_knn_k;route_id;route_set_anchor_distinct_count;route_set_bridges_pairwise_disjoint;route_set_diversity_fallback;route_type;seconds;status;target_gt_used_for_search_or_inference;target_id;target_image_path;target_mask_path_evaluation_only;target_source_dataset;target_split
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/round0_train/route_results.jsonl,6162,backward_candidate_count,6162,0.8909444985394352,0.0,1.0,1.0,anchor_box_xywh_normalized;anchor_generation;anchor_id;anchor_image_path;anchor_is_human;anchor_mask_path;anchor_mask_sha256;backward_anchor_mask_path;backward_candidate_count;backward_failure_reason;backward_prompt_source;backward_sam_score;backward_success;bridge_count;bridge_ids;bridge_image_paths;forward_candidate_count;forward_mask_path;forward_mask_sha256;forward_sam_score;path_bottleneck_similarity;path_mean_similarity;q_return;query_attachment_neighbor_rank;query_attachment_within_knn_k;route_id;route_set_anchor_distinct_count;route_set_bridges_pairwise_disjoint;route_set_diversity_fallback;route_type;seconds;status;target_gt_used_for_search_or_inference;target_id;target_image_path;target_mask_path_evaluation_only;target_source_dataset;target_split
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/round0_train/route_results.jsonl,6162,backward_sam_score,6162,0.8702282095760233,0.0,0.9960938096046448,0.9649122953414917,anchor_box_xywh_normalized;anchor_generation;anchor_id;anchor_image_path;anchor_is_human;anchor_mask_path;anchor_mask_sha256;backward_anchor_mask_path;backward_candidate_count;backward_failure_reason;backward_prompt_source;backward_sam_score;backward_success;bridge_count;bridge_ids;bridge_image_paths;forward_candidate_count;forward_mask_path;forward_mask_sha256;forward_sam_score;path_bottleneck_similarity;path_mean_similarity;q_return;query_attachment_neighbor_rank;query_attachment_within_knn_k;route_id;route_set_anchor_distinct_count;route_set_bridges_pairwise_disjoint;route_set_diversity_fallback;route_type;seconds;status;target_gt_used_for_search_or_inference;target_id;target_image_path;target_mask_path_evaluation_only;target_source_dataset;target_split
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/round0_train/route_results.jsonl,6162,bridge_count,6162,1.0,0.0,2.0,2.0,anchor_box_xywh_normalized;anchor_generation;anchor_id;anchor_image_path;anchor_is_human;anchor_mask_path;anchor_mask_sha256;backward_anchor_mask_path;backward_candidate_count;backward_failure_reason;backward_prompt_source;backward_sam_score;backward_success;bridge_count;bridge_ids;bridge_image_paths;forward_candidate_count;forward_mask_path;forward_mask_sha256;forward_sam_score;path_bottleneck_similarity;path_mean_similarity;q_return;query_attachment_neighbor_rank;query_attachment_within_knn_k;route_id;route_set_anchor_distinct_count;route_set_bridges_pairwise_disjoint;route_set_diversity_fallback;route_type;seconds;status;target_gt_used_for_search_or_inference;target_id;target_image_path;target_mask_path_evaluation_only;target_source_dataset;target_split
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/round0_train/route_results.jsonl,6162,forward_candidate_count,6162,0.924212917883804,0.0,1.0,1.0,anchor_box_xywh_normalized;anchor_generation;anchor_id;anchor_image_path;anchor_is_human;anchor_mask_path;anchor_mask_sha256;backward_anchor_mask_path;backward_candidate_count;backward_failure_reason;backward_prompt_source;backward_sam_score;backward_success;bridge_count;bridge_ids;bridge_image_paths;forward_candidate_count;forward_mask_path;forward_mask_sha256;forward_sam_score;path_bottleneck_similarity;path_mean_similarity;q_return;query_attachment_neighbor_rank;query_attachment_within_knn_k;route_id;route_set_anchor_distinct_count;route_set_bridges_pairwise_disjoint;route_set_diversity_fallback;route_type;seconds;status;target_gt_used_for_search_or_inference;target_id;target_image_path;target_mask_path_evaluation_only;target_source_dataset;target_split
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/round0_train/route_results.jsonl,6162,forward_sam_score,6162,0.9000422798534834,0.0,0.9843749403953552,0.9649122953414917,anchor_box_xywh_normalized;anchor_generation;anchor_id;anchor_image_path;anchor_is_human;anchor_mask_path;anchor_mask_sha256;backward_anchor_mask_path;backward_candidate_count;backward_failure_reason;backward_prompt_source;backward_sam_score;backward_success;bridge_count;bridge_ids;bridge_image_paths;forward_candidate_count;forward_mask_path;forward_mask_sha256;forward_sam_score;path_bottleneck_similarity;path_mean_similarity;q_return;query_attachment_neighbor_rank;query_attachment_within_knn_k;route_id;route_set_anchor_distinct_count;route_set_bridges_pairwise_disjoint;route_set_diversity_fallback;route_type;seconds;status;target_gt_used_for_search_or_inference;target_id;target_image_path;target_mask_path_evaluation_only;target_source_dataset;target_split
work/isic18_pseudovideo_full/t21_dynamic_pseudovideo/round0_train/route_results.jsonl,6162,path_bottleneck_similarity,6162,0.8938696925871008,0.006980474330364281,0.9999367973591738,0.9944556945959364,anchor_box_xywh_normalized;anchor_generation;anchor_id;anchor_image_path;anchor_is_human;anchor_mask_path;anchor_mask_sha256;backward_anchor_mask_path;backward_candidate_count;backward_failure_reason;backward_prompt_source;backward_sam_score;backward_success;bridge_count;bridge_ids;bridge_image_paths;forward_candidate_count;forward_mask_path;forward_mask_sha256;forward_sam_score;path_bottleneck_similarity;path_mean_similarity;q_return;query_attachment_neighbor_rank;query_attachment_within_knn_k;route_id;route_set_anchor_distinct_count;route_set_bridges_pairwise_disjoint;route_set_diversity_fallback;route_type;seconds;status;target_gt_used_for_search_or_inference;target_id;target_image_path;target_mask_path_evaluation_only;target_source_dataset;target_split
