scope,feature,beneficial_n,dangerous_n,beneficial_mean,dangerous_mean,difference_dangerous_minus_beneficial,mann_whitney_u_p_value,cliffs_delta_beneficial_minus_dangerous
qreturn_competitive_physical_switch_candidates,delta_q_return_minus_q_model,37,27,-0.011109698576081333,-0.08059908062693302,-0.06948938205085169,4.8086883923160144e-05,0.5995995995995996
qreturn_competitive_physical_switch_candidates,baseline_b7,37,27,0.8082866149241552,0.6402605826083424,-0.1680260323158128,5.314696470671388e-05,0.5935935935935935
qreturn_competitive_physical_switch_candidates,delta_trace_area_max,37,27,-0.037993559966216214,-0.1405707465277778,-0.10257718656156158,7.198725857667509e-05,0.5855855855855856
qreturn_competitive_physical_switch_candidates,delta_b7,37,27,-0.004804496054494654,0.10084161799601672,0.10564611405051137,9.557555024512426e-05,-0.5755755755755756
qreturn_competitive_physical_switch_candidates,delta_mask_area_ratio,37,27,-0.001602585251266892,-0.052756415473090276,-0.05115383022182338,0.00045243292392630234,0.5175175175175175
qreturn_competitive_physical_switch_candidates,delta_trace_area_final,37,27,-0.001602585251266892,-0.052756415473090276,-0.05115383022182338,0.00045243292392630234,0.5175175175175175
qreturn_competitive_physical_switch_candidates,mask_area_ratio,37,27,0.14418277224978884,0.0661044650607639,-0.07807830718902495,0.0006129087846681764,0.5055055055055055
qreturn_competitive_physical_switch_candidates,trace_area_final,37,27,0.14418277224978884,0.0661044650607639,-0.07807830718902495,0.0006129087846681764,0.5055055055055055
qreturn_competitive_physical_switch_candidates,baseline_peer_disagreement,37,27,0.1546439236976589,0.29416870114197063,0.13952477744431174,0.0007831569437268091,-0.4934934934934935
qreturn_competitive_physical_switch_candidates,baseline_q_multi,37,27,0.8453560763023411,0.7058312988580295,-0.13952477744431158,0.0007831569437268091,0.4934934934934935
qreturn_competitive_physical_switch_candidates,baseline_path_bottleneck_similarity,37,27,0.8263302364864865,0.8347800925925926,0.008449856106106046,0.0014565314710739117,-0.4624624624624625
qreturn_competitive_physical_switch_candidates,baseline_abs_q_return_minus_q_multi,37,27,0.1591558779833963,0.2916734288457638,0.1325175508623675,0.001466720121732016,-0.4674674674674675
qreturn_competitive_physical_switch_candidates,baseline_q_return_minus_q_multi,37,27,0.09769712389514962,0.22223407476897336,0.12453695087382374,0.0016881565390720465,-0.46146146146146144
qreturn_competitive_physical_switch_candidates,baseline_trace_bbox_h_max_rel_delta,37,27,0.5951211138227378,1.179104203409759,0.5839830895870212,0.002077350362469709,-0.44844844844844844
qreturn_competitive_physical_switch_candidates,delta_trace_bbox_h_max_rel_delta,37,27,0.3515490915903658,-0.3750617367814652,-0.726610828371831,0.002597435255143517,0.4444444444444444
qreturn_competitive_physical_switch_candidates,baseline_trace_area_span,37,27,0.19302615603885134,0.2394092701099537,0.04638311407110235,0.004537588153867875,-0.4164164164164164
qreturn_competitive_physical_switch_candidates,baseline_cycle_sam_score,37,27,0.8351866296819739,0.7940118930957936,-0.041174736586180316,0.005054607345653447,0.4114114114114114
qreturn_competitive_physical_switch_candidates,b7,37,27,0.8034821188696605,0.7411022006043589,-0.06237991826530154,0.005786533679124112,0.4074074074074074
qreturn_competitive_physical_switch_candidates,q_model,37,27,0.7846890974725422,0.634050624426264,-0.1506384730462782,0.008696609415022996,0.38738738738738737
qreturn_competitive_physical_switch_candidates,student_disagreement,37,27,0.2153109025274578,0.3659493755737361,0.15063847304627828,0.008696609415022996,-0.38738738738738737
qreturn_competitive_physical_switch_candidates,q_cycle,37,27,0.9460030968236044,0.9322879722074099,-0.013715124616194507,0.010593137608328841,0.37737737737737737
qreturn_competitive_physical_switch_candidates,q_return,37,27,0.9460030968236044,0.9322879722074099,-0.013715124616194507,0.010593137608328841,0.37737737737737737
qreturn_competitive_physical_switch_candidates,delta_abs_q_return_minus_q_multi,37,27,0.015108160895981918,-0.14902800777047198,-0.1641361686664539,0.011017914361371818,0.37537537537537535
qreturn_competitive_physical_switch_candidates,trace_area_max,37,27,0.20592601879222974,0.14648494014033564,-0.0594410786518941,0.014114766539247056,0.36236236236236236
qreturn_competitive_physical_switch_candidates,delta_trace_bbox_w_max_rel_delta,37,27,0.3471671965147193,-0.022462758698787902,-0.36962995521350717,0.017995902999852792,0.34934934934934936
qreturn_competitive_physical_switch_candidates,peer_disagreement,37,27,0.17425327224957388,0.2103574488678818,0.03610417661830792,0.01801038723688125,-0.34934934934934936
qreturn_competitive_physical_switch_candidates,q_multi,37,27,0.825746727750426,0.7896425511321182,-0.03610417661830778,0.01801038723688125,0.34934934934934936
qreturn_competitive_physical_switch_candidates,baseline_forward_sam_score,37,27,0.9791232218613496,0.9804878830909729,0.0013646612296233096,0.02031881539212643,0.21621621621621623
qreturn_competitive_physical_switch_candidates,baseline_trace_sam_score_final,37,27,0.9791232218613496,0.9804878830909729,0.0013646612296233096,0.02031881539212643,0.21621621621621623
qreturn_competitive_physical_switch_candidates,baseline_trace_sam_score_mean,37,27,0.9791232218613496,0.9804878830909729,0.0013646612296233096,0.02031881539212643,0.21621621621621623
qreturn_competitive_physical_switch_candidates,baseline_trace_sam_score_min,37,27,0.9791232218613496,0.9804878830909729,0.0013646612296233096,0.02031881539212643,0.21621621621621623
qreturn_competitive_physical_switch_candidates,baseline_trace_bbox_w_max_rel_delta,37,27,0.6559231288540834,0.6742459922225053,0.018322863368421816,0.025018684056135304,-0.3233233233233233
qreturn_competitive_physical_switch_candidates,delta_cycle_sam_score,37,27,-0.0031115976539818017,0.038531323273976646,0.041642920927958446,0.026801913351726964,-0.32432432432432434
qreturn_competitive_physical_switch_candidates,trace_area_span,37,27,0.16277993691934123,0.11024644639756945,-0.05253349052177178,0.02861107683443238,0.3233233233233233
qreturn_competitive_physical_switch_candidates,q_return_minus_q_model,37,27,0.16131399935106228,0.298237347781146,0.13692334843008375,0.02962191139635971,-0.3213213213213213
qreturn_competitive_physical_switch_candidates,trace_bbox_w_max_rel_delta,37,27,1.0030903253688028,0.6517832335237175,-0.35130709184508535,0.03863445150302273,0.3053053053053053
qreturn_competitive_physical_switch_candidates,delta_peer_disagreement,37,27,0.019609348551915,-0.08381125227408877,-0.10342060082600377,0.04143587569587485,0.3013013013013013
qreturn_competitive_physical_switch_candidates,delta_q_multi,37,27,-0.019609348551915002,0.08381125227408877,0.10342060082600377,0.04143587569587485,-0.3013013013013013
qreturn_competitive_physical_switch_candidates,delta_q_return_minus_q_multi,37,27,0.02255924517802875,-0.07958865369368157,-0.10214789887171032,0.04143587569587485,0.3013013013013013
qreturn_competitive_physical_switch_candidates,delta_trace_centroid_max_step,37,27,-0.03838622300265245,-0.07531806069374579,-0.03693183769109334,0.04567279883147845,0.2952952952952953
qreturn_competitive_physical_switch_candidates,trace_area_min,37,27,0.043146081872888514,0.036238493742766206,-0.006907588130122308,0.06367424708633738,0.27127127127127126
qreturn_competitive_physical_switch_candidates,forward_sam_score,37,27,0.9811216335038881,0.9441735170505665,-0.03694811645332163,0.06471614985589372,0.11511511511511512
qreturn_competitive_physical_switch_candidates,trace_sam_score_final,37,27,0.9811216335038881,0.9441735170505665,-0.03694811645332163,0.06471614985589372,0.11511511511511512
qreturn_competitive_physical_switch_candidates,trace_sam_score_mean,37,27,0.9811216335038881,0.9623307000707697,-0.01879093343311844,0.06471614985589372,0.11511511511511512
qreturn_competitive_physical_switch_candidates,trace_sam_score_min,37,27,0.9811216335038881,0.9441735170505665,-0.03694811645332163,0.06471614985589372,0.11511511511511512
qreturn_competitive_physical_switch_candidates,abs_q_return_minus_q_model,37,27,0.20515808882874842,0.298237347781146,0.0930792589523976,0.07059719773941213,-0.2672672672672673
qreturn_competitive_physical_switch_candidates,delta_q_cycle,37,27,0.0029498966261137433,0.004222598580407189,0.0012727019542934453,0.07491688662625959,-0.26326326326326327
qreturn_competitive_physical_switch_candidates,delta_q_return,37,27,0.0029498966261137433,0.004222598580407189,0.0012727019542934453,0.07491688662625959,-0.26326326326326327
