group,experiment,split,metric,value,resolution_or_scope,source,notes
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju1cyjb5qtie0993njqne9m3.dice,0.9427963409986024,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju1d50a94qf50855wsowacrc.dice,0.9813036887316827,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju1fb9236a110801yvg0fwju.dice,0.6866302735792497,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju1ftaji6isw0855108yqcse.dice,0.9606973058637084,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju1gv7106qd008784gk603mg.dice,0.946024251529134,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju1hirfi7ekp0855q0vgm9qq.dice,0.9217895075635661,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju2i6acqvo6l0799u20fift8.dice,0.7610921501706485,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju2nguelpmlj0835rojdn097.dice,0.9674954002924943,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju2omjpeqj5a0988pjdlb8l1.dice,0.9768478616221357,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju2p0eveqtdc0835gpi3p93i.dice,0.9702928278398641,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju2p4ddkmzxj0993p94o62av.dice,0.9823347295574577,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju2qh5le1ock0878oahaql7d.dice,0.9711729622266402,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju2qz06823a40878ojcz9ccx.dice,0.870137162107965,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju2r11x7sdgx0988o8ule0wl.dice,0.9693825768254863,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju2r7h21sj9608354gzks3ae.dice,0.9659896079357582,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju2rga4psq9n09881z519xx0.dice,0.9550806803314436,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju2spdagu1l50835da1f46fr.dice,0.9402733570492418,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju2sxf3iqbpv09937iksn8ep.dice,0.9488232074438971,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju2tjrog4jy30878pawyazqc.dice,0.10165309647174932,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju2u4pymvc720988wsxrmi84.dice,0.9345976519796568,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju2urqpwvxw70835rvndvtsi.dice,0.9716119476672427,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju2yb31a8e8u0878wdashg7o.dice,0.8827599841834717,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju2ycp1u8g2r0799jslnp7cz.dice,0.9393501255612207,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju2yo1j1v0qz09934o0e683p.dice,0.6323790047716428,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju2ysg748ru80878sp6j0gm0.dice,0.7135969141755063,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju2zkpdl9h7t0799ix60teqg.dice,0.9310224089635855,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju30ajhw09sx0988qyahx9s8.dice,0.3042841450018308,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju30bmab08bi0835mvlr6e0r.dice,0.9389336639801612,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju32csyfblyh080170aa3x5p.dice,0.9732415902140673,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju32phw2bv130801yj7bkouq.dice,0.4969254185692542,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju32upim1z7u0988l883nqp6.dice,0.9381107491856677,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju334jzo261t0835yqudnfs1.dice,0.9773596450971394,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju3v11mrgwwb0755u242ygye.dice,0.9344262295081968,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju40jl7skiuo0817p0smlgg8.dice,0.1577334695146321,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju40w3hbkwpn08015rbs3wko.dice,0.8929458519622454,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju41s6nbleqy0755e2mslg0b.dice,0.9651404786680541,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju422cm8lfxn0818ojicxejb.dice,0.9745113369820172,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju43b8daly4408170e5ev06g.dice,0.3606303280805993,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju43c92lm5cj0755lorsorfg.dice,0.8092654424040067,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju43in5fm22c08175rxziqrk.dice,0.34924249058586565,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju43jcqim2cp08172dvjvyui.dice,0.9383647798742139,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju5hjxaae3i40850h5z2laf5.dice,0.975432297080223,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju5huurrecm70801y680y13m.dice,0.9716905610945346,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju5k7r0yf98c09878csbxb4d.dice,0.9711348359035191,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju5kre09fhka0850h7b1898j.dice,0.9599451303155007,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju5tenjojp1j0755ms4949h2.dice,0.9528256319433264,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju5u6wf0kh1t0755bg1ssixv.dice,0.2767015706806283,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju5ukkg6kv7u08011x2b6zl5.dice,0.9562348374575449,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju5vbo6jldrt0871jf6f1700.dice,0.9632440637536593,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju5wqonpm0e60801z88ewmy1.dice,0.8015740880883911,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju5wrrs0m2af0818vmnajbtw.dice,0.9219600725952813,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju5yclrymlgj0818k426ud6z.dice,0.9573727298390892,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju6uzxk0v83p0801rcwnexdu.dice,0.0,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju6v5ilsv8hk0850rb5sgh6o.dice,0.9325696433220515,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju6wi3akvn8r0801px8eligc.dice,0.8953075520583438,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju6z600qwh4z081700qimgl9.dice,0.947403797681062,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju77g99iyxc00817zqi2ppor.dice,0.8312091395364195,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju77j66ez52p08019xygi0co.dice,0.9147245762711864,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju77q10sz9ug0801449wu1nu.dice,0.5660904112530871,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju77t0razbvm080106o56289.dice,0.2753061176525888,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju77vvcwzcm50850lzoykuva.dice,0.9168074324324325,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju783tmkzkqu081803g7q5vk.dice,0.9717868338557993,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju7ctvqn25dy08186g442m1r.dice,0.9451290397581957,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju7d2q1k27nf08715zshsckt.dice,0.9411508282476024,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju7d7aut2a2p0818z4uxc6cd.dice,0.9459203036053131,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju7dvl5m2n4t0755hlnnjjet.dice,0.9329821480831139,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju7ebe962hr409872ovibahw.dice,0.2744838379582255,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju7eea9b2m0z0801ynqv1fqu.dice,0.5669395051274814,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju7efffp2ivf0817etg3jehl.dice,0.8559096812868419,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju7ezs7g2mxm098787atbran.dice,0.9723885562208916,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju7f4sc62xqj075597xpmuoy.dice,0.9519016299685444,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju7fq7mm2pw508176uk5ugtx.dice,0.9544614084209414,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju83k8fyjsxr0817d6nxs6r4.dice,0.936404313063889,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju83kxitjv340987z09m0ezy.dice,0.9224806201550387,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju83nwu1jxte0987h1krpfmv.dice,0.9613534316869788,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju83qd0yjyht0817ktkfl268.dice,0.598938358773779,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju84gpefknwm098714oq8q61.dice,0.973696682464455,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju8567gdlcbq0801dwwyo2jt.dice,0.9773056244830438,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju85mpuglq8k0818d2it6hzb.dice,0.8810271308748419,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju85plp7lmkw0850rx42jdpf.dice,0.0,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju8a2itsq4dv0755ntlovpxe.dice,0.9269303201506591,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju8aj01yqeqm0850lhdz3xdw.dice,0.9646237796503211,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju8arof2qpf20850ifr1bnqj.dice,0.7382261837031417,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju8azmhcr66e0755t61atz72.dice,0.9788501116609012,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju8b4ja9r2s808509d45ma86.dice,0.37053747673566073,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju8b7aqtr4a00987coba14b7.dice,0.9471516815374056,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju8c6hnxsdvr0801wn0vrsa6.dice,0.6045454545454545,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju8chxndsre008015uisl4si.dice,0.9580969009166302,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju8czvnztbf40871b4m7t78w.dice,0.9146288615117935,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cju8djdqztu6408506pzhlo18.dice,0.8199218358552961,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cjyzk8qieoboa0848ogj51wwm.dice,0.6586828931469014,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::cjyztzaqtrv430848l8xgcerw.dice,0.2716049382716049,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.fixed_b6.kvasir-seg::ck2bxskgxxzfv08386xkqtqdy.dice,0.8545648818710673,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.lin_cal_X3.kvasir-seg::cju0ue769mxii08019zqgdbxn.dice,0.9463414634146341,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.lin_cal_X3.kvasir-seg::cju13cgqmnhwn0988yrainhcp.dice,0.9826281176324606,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.lin_cal_X3.kvasir-seg::cju16ach3m1da0993r1dq3sn2.dice,0.9711115025541659,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.lin_cal_X3.kvasir-seg::cju171py4qiha0835u8sl59ds.dice,0.9030180603612072,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.lin_cal_X3.kvasir-seg::cju17g6ykn1cs0993dww6qdi8.dice,0.7574606619641888,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.lin_cal_X3.kvasir-seg::cju183od81ff608017ekzif89.dice,0.9381629189647858,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.lin_cal_X3.kvasir-seg::cju1c0qb4tzi308355wtsnp0y.dice,0.6880665519219736,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_base.json,
