setting,target_id,b0,best_b1_b6,best_bridge,delta_best_vs_b0,b6,delta_b6_vs_b0,b1,b2,b3,b4,b5
base,ISIC_0009958,0.8750284802916382,0.9129778933680104,2,0.03794941307637223,0.9109689597315436,0.035940479439905415,0.9002925026941038,0.9129778933680104,0.9097014533816045,0.9117185045554508,0.9110730415823081
base,ISIC_0009961,0.910136592379583,0.9401356531996461,6,0.029999060820063095,0.9401356531996461,0.029999060820063095,0.8990559186637618,0.9010390352129692,0.9375119272280061,0.8963113307447935,0.8949461035518643
base,ISIC_0009967,0.9676711848050182,0.9791230841480596,5,0.01145189934304136,0.977224260001706,0.0095530751966878,0.9749709214664197,0.9780628608082104,0.9763483170095376,0.9786653012459464,0.9791230841480596
base,ISIC_0009972,0.8506542845082313,0.8527850341282548,4,0.0021307496200234644,0.8449007296792805,-0.005753554828950791,0.8452926208651399,0.8487103594080339,0.851526910747427,0.8527850341282548,0.8486129905277402
base,ISIC_0009976,0.741407656776012,0.7392541087231352,4,-0.002153548052876708,0.7341531138437128,-0.007254542932299102,0.7134333172069021,0.7233157305168827,0.7318391352726117,0.7392541087231352,0.731536688131012
base,ISIC_0009979,0.18729885695261347,0.7383666604373015,5,0.551067803484688,0.1873014551860946,2.5982334811158747e-06,0.18704457928130108,0.1871119733924612,0.1874444691248334,0.7320875199549254,0.7383666604373015
base,ISIC_0009992,0.864782071263503,0.9498711926049401,2,0.08508912134143709,0.9395823748534453,0.07480030358994227,0.8859433897608114,0.9498711926049401,0.9438548237615474,0.9495596477181746,0.9490867164269676
base,ISIC_0010015,0.9837886921453943,0.983829650976625,1,4.095883123067523e-05,0.9834434429079627,-0.00034524923743162184,0.983829650976625,0.9830816032449164,0.9834743839602744,0.9836275740498384,0.9695749908515866
base,ISIC_0010025,0.9367237739924402,0.9415417981072555,5,0.004818024114815245,0.9407527995658823,0.004029025573442091,0.9374260938115885,0.9130544993662865,0.9360626486915147,0.9376050627904677,0.9415417981072555
base,ISIC_0010046,0.7800097991180793,0.7633035334184759,3,-0.01670626569960343,0.7590773173857326,-0.02093248173234674,0.7503584743332378,0.7530404922020317,0.7633035334184759,0.7583701381963243,0.7596954386963638
base,ISIC_0010053,0.8851892285298398,0.9118723603941812,1,0.026683131864341347,0.8832698930578213,-0.0019193354720185019,0.9118723603941812,0.9046336707215155,0.8954867175291846,0.8938434718781539,0.8862417022824407
base,ISIC_0010066,0.942796962474364,0.9599418510741399,2,0.01714488859977592,0.9460601541138454,0.003263191639481411,0.9444413701510708,0.9599418510741399,0.9449437270137986,0.9423567232014189,0.9450312448155727
