setting,target_id,b0,best_b1_b6,best_bridge,delta_best_vs_b0,b6,delta_b6_vs_b0,b1,b2,b3,b4,b5
lora_epoch27,ISIC_0010183,0.9256557504268198,0.9057741116751269,4,-0.01988163875169291,0.9052531344231074,-0.020402616003712404,0.8982590640472768,0.90368722186904,0.8898905344494527,0.9057741116751269,0.9033386327503975
lora_epoch27,ISIC_0010185,0.913442053459423,0.9168751202616895,3,0.0034330668022665156,0.9139328444615978,0.0004907910021748618,0.9133371935919706,0.9139328444615978,0.9168751202616895,0.9165624097776922,0.9146658952849291
lora_epoch27,ISIC_0010192,0.9106517168885775,0.9112716130444298,5,0.0006198961558523397,0.9109855948158851,0.00033387792730765753,0.9112239537734197,0.910031114422192,0.9103176341730559,0.9110332749562171,0.9112716130444298
lora_epoch27,ISIC_0010204,0.942418740082773,0.9415586540979314,1,-0.0008600859848416631,0.9328642336248689,-0.009554506457904122,0.9415586540979314,0.9346393383200975,0.9340581383838717,0.9337150589089469,0.9346748587687106
lora_epoch27,ISIC_0010227,0.9353816914792524,0.9327083498848018,6,-0.002673341594450651,0.9327083498848018,-0.002673341594450651,0.9323368052794784,0.9304216147286204,0.9306252489048188,0.9319121858097359,0.9319121858097359
lora_epoch27,ISIC_0010231,0.8720740874771766,0.8693587481656141,2,-0.002715339311562537,0.8680148576145275,-0.004059229862649172,0.8673417136061051,0.8693587481656141,0.8685191907857827,0.8670797191243288,0.8670610005948054
lora_epoch27,ISIC_0010335,0.8596906137324081,0.8604858393708109,4,0.0007952256384028411,0.8601325427275898,0.00044192899518169515,0.8596316639741518,0.8586876382403539,0.8599263518315137,0.8604858393708109,0.8596464019851117
lora_epoch27,ISIC_0010342,0.8369352356973003,0.8354585581167239,6,-0.0014766775805764576,0.8354585581167239,-0.0014766775805764576,0.8326632371789244,0.8318811046307357,0.8340524045038409,0.8347850470565555,0.8345603702145562
lora_epoch27,ISIC_0010346,0.8774980307494822,0.8762522269926107,5,-0.0012458037568714442,0.8761865817682624,-0.0013114489812198205,0.8740159784612683,0.8730925812025891,0.8747075339260646,0.8751352141499781,0.8762522269926107
lora_epoch27,ISIC_0010357,0.7997072456696755,0.787281242297264,4,-0.01242600337241151,0.7745952677459527,-0.025111977923722884,0.7816756087494842,0.7541149658141302,0.7651635572659583,0.787281242297264,0.7778421793491761
